RunDate,RoomTypeCode,RatePlanCode,StartDate,EndDate,AgeBucketCode,Field,Old,New,Delta,DeltaPct
2025-12-25,KCDX,RACK,2025-12-27,2025-12-28,,Flat,,1376,,
2025-12-25,TCDX,RACK,2025-12-27,2025-12-28,,Flat,,1335,,
2025-12-25,KGDX,RACK,2025-12-27,2025-12-28,,Flat,,1296,,
2025-12-25,KINGR,RACK,2025-12-27,2025-12-28,,Flat,,1238,,
2025-12-25,TWDD,RACK,2025-12-27,2025-12-28,,Flat,,1139,,
2025-12-25,TWSP,RACK,2025-12-27,2025-12-28,,Flat,,1100,,
2025-12-25,PRE,RACK,2025-12-27,2025-12-28,,Flat,,41249,,
2025-12-25,A2KB,RACK,2025-12-27,2025-12-28,,Flat,,2404,,
2025-12-25,A1KB,CORL25,2025-12-27,2025-12-28,,Flat,,1004,,
2025-12-25,KCST,CORL25,2025-12-27,2025-12-28,,Flat,,928,,
2025-12-25,KGST,CORL25,2025-12-27,2025-12-28,,Flat,,873,,
2025-12-25,TWDX,CORL25,2025-12-27,2025-12-28,,Flat,,797,,
2025-12-25,KCDX,CORL25,2025-12-27,2025-12-28,,Flat,,764,,
2025-12-25,TCDX,CORL25,2025-12-27,2025-12-28,,Flat,,742,,
2025-12-25,KGDX,CORL25,2025-12-27,2025-12-28,,Flat,,720,,
2025-12-25,KINGR,CORL25,2025-12-27,2025-12-28,,Flat,,688,,
2025-12-25,TWDD,CORL25,2025-12-27,2025-12-28,,Flat,,633,,
2025-12-25,TWSP,CORL25,2025-12-27,2025-12-28,,Flat,,611,,
2025-12-25,PRE,CORL25,2025-12-27,2025-12-28,,Flat,,22916,,
2025-12-25,A2KB,CORL25,2025-12-27,2025-12-28,,Flat,,1336,,
2025-12-25,A1KB,WAL,2025-12-27,2025-12-28,,Flat,,1138,,
2025-12-25,KCST,WAL,2025-12-27,2025-12-28,,Flat,,1051,,
2025-12-25,KGST,WAL,2025-12-27,2025-12-28,,Flat,,989,,
2025-12-25,TWDX,WAL,2025-12-27,2025-12-28,,Flat,,903,,
2025-12-25,KCDX,WAL,2025-12-27,2025-12-28,,Flat,,866,,
2025-12-25,TCDX,WAL,2025-12-27,2025-12-28,,Flat,,841,,
2025-12-25,KGDX,WAL,2025-12-27,2025-12-28,,Flat,,816,,
2025-12-25,KINGR,WAL,2025-12-27,2025-12-28,,Flat,,779,,
2025-12-25,TWDD,WAL,2025-12-27,2025-12-28,,Flat,,717,,
2025-12-25,TWSP,WAL,2025-12-27,2025-12-28,,Flat,,693,,
2025-12-25,PRE,WAL,2025-12-27,2025-12-28,,Flat,,25972,,
2025-12-25,A2KB,WAL,2025-12-27,2025-12-28,,Flat,,1514,,
2025-12-25,A1KB,BARAPT,2025-12-27,2025-12-28,,Flat,,1875,,
2025-12-25,A2KB,BARAPT,2025-12-27,2025-12-28,,Flat,,2493,,
2025-12-25,KCST,BARSUIT,2025-12-27,2025-12-28,,Flat,,1546,,
2025-12-25,KGST,BARSUIT,2025-12-27,2025-12-28,,Flat,,1455,,
2025-12-25,PRE,BARSUIT,2025-12-27,2025-12-28,,Flat,,38194,,
2025-12-25,A1KB,OPQ,2025-12-27,2025-12-28,A1,OneGuest,,1001,,
2025-12-25,A1KB,OPQ,2025-12-27,2025-12-28,A1,TwoGuests,,1071,,
2025-12-25,A1KB,OPQ,2025-12-27,2025-12-28,A1,ExtraGuest,,221,,
2025-12-25,A1KB,OPQ,2025-12-27,2025-12-28,C1,OneGuest,,82,,
2025-12-25,A1KB,OPQ,2025-12-27,2025-12-28,C1,TwoGuests,,140,,
2025-12-25,A1KB,OPQ,2025-12-27,2025-12-28,C1,ExtraGuest,,58,,
2025-12-25,KCST,OPQ,2025-12-27,2025-12-28,A1,OneGuest,,919,,
2025-12-25,KCST,OPQ,2025-12-27,2025-12-28,A1,TwoGuests,,990,,
2025-12-25,KCST,OPQ,2025-12-27,2025-12-28,A1,ExtraGuest,,210,,
2025-12-25,KCST,OPQ,2025-12-27,2025-12-28,C1,OneGuest,,82,,
2025-12-25,KCST,OPQ,2025-12-27,2025-12-28,C1,TwoGuests,,140,,
2025-12-25,KCST,OPQ,2025-12-27,2025-12-28,C1,ExtraGuest,,58,,
2025-12-25,KGST,OPQ,2025-12-27,2025-12-28,A1,OneGuest,,862,,
2025-12-25,KGST,OPQ,2025-12-27,2025-12-28,A1,TwoGuests,,931,,
2025-12-25,KGST,OPQ,2025-12-27,2025-12-28,A1,ExtraGuest,,198,,
2025-12-25,KGST,OPQ,2025-12-27,2025-12-28,C1,OneGuest,,82,,
2025-12-25,KGST,OPQ,2025-12-27,2025-12-28,C1,TwoGuests,,140,,
2025-12-25,KGST,OPQ,2025-12-27,2025-12-28,C1,ExtraGuest,,58,,
2025-12-25,TWDX,OPQ,2025-12-27,2025-12-28,A1,OneGuest,,780,,
2025-12-25,TWDX,OPQ,2025-12-27,2025-12-28,A1,TwoGuests,,850,,
2025-12-25,TWDX,OPQ,2025-12-27,2025-12-28,A1,ExtraGuest,,186,,
2025-12-25,TWDX,OPQ,2025-12-27,2025-12-28,C1,OneGuest,,82,,
2025-12-25,TWDX,OPQ,2025-12-27,2025-12-28,C1,TwoGuests,,140,,
2025-12-25,TWDX,OPQ,2025-12-27,2025-12-28,C1,ExtraGuest,,58,,
2025-12-25,KCDX,OPQ,2025-12-27,2025-12-28,A1,OneGuest,,745,,
2025-12-25,KCDX,OPQ,2025-12-27,2025-12-28,A1,TwoGuests,,815,,
2025-12-25,KCDX,OPQ,2025-12-27,2025-12-28,A1,ExtraGuest,,174,,
2025-12-25,KCDX,OPQ,2025-12-27,2025-12-28,C1,OneGuest,,82,,
2025-12-25,KCDX,OPQ,2025-12-27,2025-12-28,C1,TwoGuests,,140,,
2025-12-25,KCDX,OPQ,2025-12-27,2025-12-28,C1,ExtraGuest,,58,,
2025-12-25,TCDX,OPQ,2025-12-27,2025-12-28,A1,OneGuest,,722,,
2025-12-25,TCDX,OPQ,2025-12-27,2025-12-28,A1,TwoGuests,,791,,
2025-12-25,TCDX,OPQ,2025-12-27,2025-12-28,A1,ExtraGuest,,174,,
2025-12-25,TCDX,OPQ,2025-12-27,2025-12-28,C1,OneGuest,,82,,
2025-12-25,TCDX,OPQ,2025-12-27,2025-12-28,C1,TwoGuests,,140,,
2025-12-25,TCDX,OPQ,2025-12-27,2025-12-28,C1,ExtraGuest,,58,,
2025-12-25,KGDX,OPQ,2025-12-27,2025-12-28,A1,OneGuest,,698,,
2025-12-25,KGDX,OPQ,2025-12-27,2025-12-28,A1,TwoGuests,,768,,
2025-12-25,KGDX,OPQ,2025-12-27,2025-12-28,A1,ExtraGuest,,163,,
2025-12-25,KGDX,OPQ,2025-12-27,2025-12-28,C1,OneGuest,,82,,
2025-12-25,KGDX,OPQ,2025-12-27,2025-12-28,C1,TwoGuests,,140,,
2025-12-25,KGDX,OPQ,2025-12-27,2025-12-28,C1,ExtraGuest,,58,,
2025-12-25,KINGR,OPQ,2025-12-27,2025-12-28,A1,OneGuest,,663,,
2025-12-25,KINGR,OPQ,2025-12-27,2025-12-28,A1,TwoGuests,,734,,
2025-12-25,KINGR,OPQ,2025-12-27,2025-12-28,A1,ExtraGuest,,163,,
2025-12-25,KINGR,OPQ,2025-12-27,2025-12-28,C1,OneGuest,,82,,
2025-12-25,KINGR,OPQ,2025-12-27,2025-12-28,C1,TwoGuests,,140,,
2025-12-25,KINGR,OPQ,2025-12-27,2025-12-28,C1,ExtraGuest,,58,,
2025-12-25,TWDD,OPQ,2025-12-27,2025-12-28,A1,OneGuest,,606,,
2025-12-25,TWDD,OPQ,2025-12-27,2025-12-28,A1,TwoGuests,,675,,
2025-12-25,TWDD,OPQ,2025-12-27,2025-12-28,A1,ExtraGuest,,151,,
2025-12-25,TWDD,OPQ,2025-12-27,2025-12-28,C1,OneGuest,,82,,
2025-12-25,TWDD,OPQ,2025-12-27,2025-12-28,C1,TwoGuests,,140,,
2025-12-25,TWDD,OPQ,2025-12-27,2025-12-28,C1,ExtraGuest,,58,,
2025-12-25,TWSP,OPQ,2025-12-27,2025-12-28,A1,OneGuest,,582,,
2025-12-25,TWSP,OPQ,2025-12-27,2025-12-28,A1,TwoGuests,,652,,
2025-12-25,TWSP,OPQ,2025-12-27,2025-12-28,A1,ExtraGuest,,151,,
2025-12-25,TWSP,OPQ,2025-12-27,2025-12-28,C1,OneGuest,,82,,
2025-12-25,TWSP,OPQ,2025-12-27,2025-12-28,C1,TwoGuests,,140,,
2025-12-25,TWSP,OPQ,2025-12-27,2025-12-28,C1,ExtraGuest,,58,,
2025-12-25,A2KB,OPQ,2025-12-27,2025-12-28,A1,OneGuest,,1327,,
2025-12-25,A2KB,OPQ,2025-12-27,2025-12-28,A1,TwoGuests,,1425,,
2025-12-25,A2KB,OPQ,2025-12-27,2025-12-28,A1,ExtraGuest,,279,,
2025-12-25,A2KB,OPQ,2025-12-27,2025-12-28,C1,OneGuest,,94,,
2025-12-25,A2KB,OPQ,2025-12-27,2025-12-28,C1,TwoGuests,,161,,
2025-12-25,A2KB,OPQ,2025-12-27,2025-12-28,C1,ExtraGuest,,67,,
2025-12-25,A1KB,STAFF,2025-12-27,2025-12-28,A1,OneGuest,,626,,
2025-12-25,A1KB,STAFF,2025-12-27,2025-12-28,A1,TwoGuests,,670,,
2025-12-25,A1KB,STAFF,2025-12-27,2025-12-28,A1,ExtraGuest,,138,,
2025-12-25,A1KB,STAFF,2025-12-27,2025-12-28,C1,OneGuest,,51,,
2025-12-25,A1KB,STAFF,2025-12-27,2025-12-28,C1,TwoGuests,,88,,
2025-12-25,A1KB,STAFF,2025-12-27,2025-12-28,C1,ExtraGuest,,37,,
2025-12-25,KCST,STAFF,2025-12-27,2025-12-28,A1,OneGuest,,575,,
2025-12-25,KCST,STAFF,2025-12-27,2025-12-28,A1,TwoGuests,,619,,
2025-12-25,KCST,STAFF,2025-12-27,2025-12-28,A1,ExtraGuest,,131,,
2025-12-25,KCST,STAFF,2025-12-27,2025-12-28,C1,OneGuest,,51,,
2025-12-25,KCST,STAFF,2025-12-27,2025-12-28,C1,TwoGuests,,88,,
2025-12-25,KCST,STAFF,2025-12-27,2025-12-28,C1,ExtraGuest,,37,,
2025-12-25,KGST,STAFF,2025-12-27,2025-12-28,A1,OneGuest,,539,,
2025-12-25,KGST,STAFF,2025-12-27,2025-12-28,A1,TwoGuests,,582,,
2025-12-25,KGST,STAFF,2025-12-27,2025-12-28,A1,ExtraGuest,,124,,
2025-12-25,KGST,STAFF,2025-12-27,2025-12-28,C1,OneGuest,,51,,
2025-12-25,KGST,STAFF,2025-12-27,2025-12-28,C1,TwoGuests,,88,,
2025-12-25,KGST,STAFF,2025-12-27,2025-12-28,C1,ExtraGuest,,37,,
2025-12-25,TWDX,STAFF,2025-12-27,2025-12-28,A1,OneGuest,,488,,
2025-12-25,TWDX,STAFF,2025-12-27,2025-12-28,A1,TwoGuests,,531,,
2025-12-25,TWDX,STAFF,2025-12-27,2025-12-28,A1,ExtraGuest,,117,,
2025-12-25,TWDX,STAFF,2025-12-27,2025-12-28,C1,OneGuest,,51,,
2025-12-25,TWDX,STAFF,2025-12-27,2025-12-28,C1,TwoGuests,,88,,
2025-12-25,TWDX,STAFF,2025-12-27,2025-12-28,C1,ExtraGuest,,37,,
2025-12-25,KCDX,STAFF,2025-12-27,2025-12-28,A1,OneGuest,,466,,
2025-12-25,KCDX,STAFF,2025-12-27,2025-12-28,A1,TwoGuests,,510,,
2025-12-25,KCDX,STAFF,2025-12-27,2025-12-28,A1,ExtraGuest,,109,,
2025-12-25,KCDX,STAFF,2025-12-27,2025-12-28,C1,OneGuest,,51,,
2025-12-25,KCDX,STAFF,2025-12-27,2025-12-28,C1,TwoGuests,,88,,
2025-12-25,KCDX,STAFF,2025-12-27,2025-12-28,C1,ExtraGuest,,37,,
2025-12-25,TCDX,STAFF,2025-12-27,2025-12-28,A1,OneGuest,,451,,
2025-12-25,TCDX,STAFF,2025-12-27,2025-12-28,A1,TwoGuests,,495,,
2025-12-25,TCDX,STAFF,2025-12-27,2025-12-28,A1,ExtraGuest,,109,,
2025-12-25,TCDX,STAFF,2025-12-27,2025-12-28,C1,OneGuest,,51,,
2025-12-25,TCDX,STAFF,2025-12-27,2025-12-28,C1,TwoGuests,,88,,
2025-12-25,TCDX,STAFF,2025-12-27,2025-12-28,C1,ExtraGuest,,37,,
2025-12-25,KGDX,STAFF,2025-12-27,2025-12-28,A1,OneGuest,,437,,
2025-12-25,KGDX,STAFF,2025-12-27,2025-12-28,A1,TwoGuests,,480,,
2025-12-25,KGDX,STAFF,2025-12-27,2025-12-28,A1,ExtraGuest,,102,,
2025-12-25,KGDX,STAFF,2025-12-27,2025-12-28,C1,OneGuest,,51,,
2025-12-25,KGDX,STAFF,2025-12-27,2025-12-28,C1,TwoGuests,,88,,
2025-12-25,KGDX,STAFF,2025-12-27,2025-12-28,C1,ExtraGuest,,37,,
2025-12-25,KINGR,STAFF,2025-12-27,2025-12-28,A1,OneGuest,,415,,
2025-12-25,KINGR,STAFF,2025-12-27,2025-12-28,A1,TwoGuests,,459,,
2025-12-25,KINGR,STAFF,2025-12-27,2025-12-28,A1,ExtraGuest,,102,,
2025-12-25,KINGR,STAFF,2025-12-27,2025-12-28,C1,OneGuest,,51,,
2025-12-25,KINGR,STAFF,2025-12-27,2025-12-28,C1,TwoGuests,,88,,
2025-12-25,KINGR,STAFF,2025-12-27,2025-12-28,C1,ExtraGuest,,37,,
2025-12-25,TWDD,STAFF,2025-12-27,2025-12-28,A1,OneGuest,,379,,
2025-12-25,TWDD,STAFF,2025-12-27,2025-12-28,A1,TwoGuests,,422,,
2025-12-25,TWDD,STAFF,2025-12-27,2025-12-28,A1,ExtraGuest,,95,,
2025-12-25,TWDD,STAFF,2025-12-27,2025-12-28,C1,OneGuest,,51,,
2025-12-25,TWDD,STAFF,2025-12-27,2025-12-28,C1,TwoGuests,,88,,
2025-12-25,TWDD,STAFF,2025-12-27,2025-12-28,C1,ExtraGuest,,37,,
2025-12-25,TWSP,STAFF,2025-12-27,2025-12-28,A1,OneGuest,,364,,
2025-12-25,TWSP,STAFF,2025-12-27,2025-12-28,A1,TwoGuests,,408,,
2025-12-25,TWSP,STAFF,2025-12-27,2025-12-28,A1,ExtraGuest,,95,,
2025-12-25,TWSP,STAFF,2025-12-27,2025-12-28,C1,OneGuest,,51,,
2025-12-25,TWSP,STAFF,2025-12-27,2025-12-28,C1,TwoGuests,,88,,
2025-12-25,TWSP,STAFF,2025-12-27,2025-12-28,C1,ExtraGuest,,37,,
2025-12-25,A2KB,STAFF,2025-12-27,2025-12-28,A1,OneGuest,,830,,
2025-12-25,A2KB,STAFF,2025-12-27,2025-12-28,A1,TwoGuests,,891,,
2025-12-25,A2KB,STAFF,2025-12-27,2025-12-28,A1,ExtraGuest,,175,,
2025-12-25,A2KB,STAFF,2025-12-27,2025-12-28,C1,OneGuest,,59,,
2025-12-25,A2KB,STAFF,2025-12-27,2025-12-28,C1,TwoGuests,,101,,
2025-12-25,A2KB,STAFF,2025-12-27,2025-12-28,C1,ExtraGuest,,42,,
2025-12-25,A1KB,BB,2025-12-27,2025-12-28,A1,OneGuest,,1286,,
2025-12-25,A1KB,BB,2025-12-27,2025-12-28,A1,TwoGuests,,1374,,
2025-12-25,A1KB,BB,2025-12-27,2025-12-28,A1,ExtraGuest,,311,,
2025-12-25,A1KB,BB,2025-12-27,2025-12-28,C1,OneGuest,,137,,
2025-12-25,A1KB,BB,2025-12-27,2025-12-28,C1,TwoGuests,,210,,
2025-12-25,A1KB,BB,2025-12-27,2025-12-28,C1,ExtraGuest,,108,,
2025-12-25,KCST,BB,2025-12-27,2025-12-28,A1,OneGuest,,1184,,
2025-12-25,KCST,BB,2025-12-27,2025-12-28,A1,TwoGuests,,1272,,
2025-12-25,KCST,BB,2025-12-27,2025-12-28,A1,ExtraGuest,,297,,
2025-12-25,KCST,BB,2025-12-27,2025-12-28,C1,OneGuest,,137,,
2025-12-25,KCST,BB,2025-12-27,2025-12-28,C1,TwoGuests,,210,,
2025-12-25,KCST,BB,2025-12-27,2025-12-28,C1,ExtraGuest,,108,,
2025-12-25,KGST,BB,2025-12-27,2025-12-28,A1,OneGuest,,1112,,
2025-12-25,KGST,BB,2025-12-27,2025-12-28,A1,TwoGuests,,1199,,
2025-12-25,KGST,BB,2025-12-27,2025-12-28,A1,ExtraGuest,,282,,
2025-12-25,KGST,BB,2025-12-27,2025-12-28,C1,OneGuest,,137,,
2025-12-25,KGST,BB,2025-12-27,2025-12-28,C1,TwoGuests,,210,,
2025-12-25,KGST,BB,2025-12-27,2025-12-28,C1,ExtraGuest,,108,,
2025-12-25,TWDX,BB,2025-12-27,2025-12-28,A1,OneGuest,,1010,,
2025-12-25,TWDX,BB,2025-12-27,2025-12-28,A1,TwoGuests,,1097,,
2025-12-25,TWDX,BB,2025-12-27,2025-12-28,A1,ExtraGuest,,268,,
2025-12-25,TWDX,BB,2025-12-27,2025-12-28,C1,OneGuest,,137,,
2025-12-25,TWDX,BB,2025-12-27,2025-12-28,C1,TwoGuests,,210,,
2025-12-25,TWDX,BB,2025-12-27,2025-12-28,C1,ExtraGuest,,108,,
2025-12-25,KCDX,BB,2025-12-27,2025-12-28,A1,OneGuest,,966,,
2025-12-25,KCDX,BB,2025-12-27,2025-12-28,A1,TwoGuests,,1054,,
2025-12-25,KCDX,BB,2025-12-27,2025-12-28,A1,ExtraGuest,,253,,
2025-12-25,KCDX,BB,2025-12-27,2025-12-28,C1,OneGuest,,137,,
2025-12-25,KCDX,BB,2025-12-27,2025-12-28,C1,TwoGuests,,210,,
2025-12-25,KCDX,BB,2025-12-27,2025-12-28,C1,ExtraGuest,,108,,
2025-12-25,TCDX,BB,2025-12-27,2025-12-28,A1,OneGuest,,937,,
2025-12-25,TCDX,BB,2025-12-27,2025-12-28,A1,TwoGuests,,1024,,
2025-12-25,TCDX,BB,2025-12-27,2025-12-28,A1,ExtraGuest,,253,,
2025-12-25,TCDX,BB,2025-12-27,2025-12-28,C1,OneGuest,,137,,
2025-12-25,TCDX,BB,2025-12-27,2025-12-28,C1,TwoGuests,,210,,
2025-12-25,TCDX,BB,2025-12-27,2025-12-28,C1,ExtraGuest,,108,,
2025-12-25,KGDX,BB,2025-12-27,2025-12-28,A1,OneGuest,,908,,
2025-12-25,KGDX,BB,2025-12-27,2025-12-28,A1,TwoGuests,,995,,
2025-12-25,KGDX,BB,2025-12-27,2025-12-28,A1,ExtraGuest,,239,,
2025-12-25,KGDX,BB,2025-12-27,2025-12-28,C1,OneGuest,,137,,
2025-12-25,KGDX,BB,2025-12-27,2025-12-28,C1,TwoGuests,,210,,
2025-12-25,KGDX,BB,2025-12-27,2025-12-28,C1,ExtraGuest,,108,,
2025-12-25,KINGR,BB,2025-12-27,2025-12-28,A1,OneGuest,,864,,
2025-12-25,KINGR,BB,2025-12-27,2025-12-28,A1,TwoGuests,,952,,
2025-12-25,KINGR,BB,2025-12-27,2025-12-28,A1,ExtraGuest,,239,,
2025-12-25,KINGR,BB,2025-12-27,2025-12-28,C1,OneGuest,,137,,
2025-12-25,KINGR,BB,2025-12-27,2025-12-28,C1,TwoGuests,,210,,
2025-12-25,KINGR,BB,2025-12-27,2025-12-28,C1,ExtraGuest,,108,,
2025-12-25,TWDD,BB,2025-12-27,2025-12-28,A1,OneGuest,,792,,
2025-12-25,TWDD,BB,2025-12-27,2025-12-28,A1,TwoGuests,,879,,
2025-12-25,TWDD,BB,2025-12-27,2025-12-28,A1,ExtraGuest,,224,,
2025-12-25,TWDD,BB,2025-12-27,2025-12-28,C1,OneGuest,,137,,
2025-12-25,TWDD,BB,2025-12-27,2025-12-28,C1,TwoGuests,,210,,
2025-12-25,TWDD,BB,2025-12-27,2025-12-28,C1,ExtraGuest,,108,,
2025-12-25,TWSP,BB,2025-12-27,2025-12-28,A1,OneGuest,,763,,
2025-12-25,TWSP,BB,2025-12-27,2025-12-28,A1,TwoGuests,,850,,
2025-12-25,TWSP,BB,2025-12-27,2025-12-28,A1,ExtraGuest,,224,,
2025-12-25,TWSP,BB,2025-12-27,2025-12-28,C1,OneGuest,,137,,
2025-12-25,TWSP,BB,2025-12-27,2025-12-28,C1,TwoGuests,,210,,
2025-12-25,TWSP,BB,2025-12-27,2025-12-28,C1,ExtraGuest,,108,,
2025-12-25,A2KB,BB,2025-12-27,2025-12-28,A1,OneGuest,,1694,,
2025-12-25,A2KB,BB,2025-12-27,2025-12-28,A1,TwoGuests,,1816,,
2025-12-25,A2KB,BB,2025-12-27,2025-12-28,A1,ExtraGuest,,384,,
2025-12-25,A2KB,BB,2025-12-27,2025-12-28,C1,OneGuest,,153,,
2025-12-25,A2KB,BB,2025-12-27,2025-12-28,C1,TwoGuests,,236,,
2025-12-25,A2KB,BB,2025-12-27,2025-12-28,C1,ExtraGuest,,119,,
2025-12-25,A1KB,WEL3,2025-12-27,2025-12-28,A1,OneGuest,,1689,,
2025-12-25,A1KB,WEL3,2025-12-27,2025-12-28,A1,TwoGuests,,1808,,
2025-12-25,A1KB,WEL3,2025-12-27,2025-12-28,A1,ExtraGuest,,373,,
2025-12-25,A1KB,WEL3,2025-12-27,2025-12-28,C1,OneGuest,,138,,
2025-12-25,A1KB,WEL3,2025-12-27,2025-12-28,C1,TwoGuests,,236,,
2025-12-25,A1KB,WEL3,2025-12-27,2025-12-28,C1,ExtraGuest,,99,,
2025-12-25,KCST,WEL3,2025-12-27,2025-12-28,A1,OneGuest,,1551,,
2025-12-25,KCST,WEL3,2025-12-27,2025-12-28,A1,TwoGuests,,1670,,
2025-12-25,KCST,WEL3,2025-12-27,2025-12-28,A1,ExtraGuest,,354,,
2025-12-25,KCST,WEL3,2025-12-27,2025-12-28,C1,OneGuest,,138,,
2025-12-25,KCST,WEL3,2025-12-27,2025-12-28,C1,TwoGuests,,236,,
2025-12-25,KCST,WEL3,2025-12-27,2025-12-28,C1,ExtraGuest,,99,,
2025-12-25,KGST,WEL3,2025-12-27,2025-12-28,A1,OneGuest,,1454,,
2025-12-25,KGST,WEL3,2025-12-27,2025-12-28,A1,TwoGuests,,1571,,
2025-12-25,KGST,WEL3,2025-12-27,2025-12-28,A1,ExtraGuest,,333,,
2025-12-25,KGST,WEL3,2025-12-27,2025-12-28,C1,OneGuest,,138,,
2025-12-25,KGST,WEL3,2025-12-27,2025-12-28,C1,TwoGuests,,236,,
2025-12-25,KGST,WEL3,2025-12-27,2025-12-28,C1,ExtraGuest,,99,,
2025-12-25,TWDX,WEL3,2025-12-27,2025-12-28,A1,OneGuest,,1316,,
2025-12-25,TWDX,WEL3,2025-12-27,2025-12-28,A1,TwoGuests,,1434,,
2025-12-25,TWDX,WEL3,2025-12-27,2025-12-28,A1,ExtraGuest,,315,,
2025-12-25,TWDX,WEL3,2025-12-27,2025-12-28,C1,OneGuest,,138,,
2025-12-25,TWDX,WEL3,2025-12-27,2025-12-28,C1,TwoGuests,,236,,
2025-12-25,TWDX,WEL3,2025-12-27,2025-12-28,C1,ExtraGuest,,99,,
2025-12-25,KCDX,WEL3,2025-12-27,2025-12-28,A1,OneGuest,,1257,,
2025-12-25,KCDX,WEL3,2025-12-27,2025-12-28,A1,TwoGuests,,1376,,
2025-12-25,KCDX,WEL3,2025-12-27,2025-12-28,A1,ExtraGuest,,294,,
2025-12-25,KCDX,WEL3,2025-12-27,2025-12-28,C1,OneGuest,,138,,
2025-12-25,KCDX,WEL3,2025-12-27,2025-12-28,C1,TwoGuests,,236,,
2025-12-25,KCDX,WEL3,2025-12-27,2025-12-28,C1,ExtraGuest,,99,,
2025-12-25,TCDX,WEL3,2025-12-27,2025-12-28,A1,OneGuest,,1218,,
2025-12-25,TCDX,WEL3,2025-12-27,2025-12-28,A1,TwoGuests,,1335,,
2025-12-25,TCDX,WEL3,2025-12-27,2025-12-28,A1,ExtraGuest,,294,,
2025-12-25,TCDX,WEL3,2025-12-27,2025-12-28,C1,OneGuest,,138,,
2025-12-25,TCDX,WEL3,2025-12-27,2025-12-28,C1,TwoGuests,,236,,
2025-12-25,TCDX,WEL3,2025-12-27,2025-12-28,C1,ExtraGuest,,99,,
2025-12-25,KGDX,WEL3,2025-12-27,2025-12-28,A1,OneGuest,,1179,,
2025-12-25,KGDX,WEL3,2025-12-27,2025-12-28,A1,TwoGuests,,1296,,
2025-12-25,KGDX,WEL3,2025-12-27,2025-12-28,A1,ExtraGuest,,275,,
2025-12-25,KGDX,WEL3,2025-12-27,2025-12-28,C1,OneGuest,,138,,
2025-12-25,KGDX,WEL3,2025-12-27,2025-12-28,C1,TwoGuests,,236,,
2025-12-25,KGDX,WEL3,2025-12-27,2025-12-28,C1,ExtraGuest,,99,,
2025-12-25,KINGR,WEL3,2025-12-27,2025-12-28,A1,OneGuest,,1119,,
2025-12-25,KINGR,WEL3,2025-12-27,2025-12-28,A1,TwoGuests,,1238,,
2025-12-25,KINGR,WEL3,2025-12-27,2025-12-28,A1,ExtraGuest,,275,,
2025-12-25,KINGR,WEL3,2025-12-27,2025-12-28,C1,OneGuest,,138,,
2025-12-25,KINGR,WEL3,2025-12-27,2025-12-28,C1,TwoGuests,,236,,
2025-12-25,KINGR,WEL3,2025-12-27,2025-12-28,C1,ExtraGuest,,99,,
2025-12-25,TWDD,WEL3,2025-12-27,2025-12-28,A1,OneGuest,,1022,,
2025-12-25,TWDD,WEL3,2025-12-27,2025-12-28,A1,TwoGuests,,1139,,
2025-12-25,TWDD,WEL3,2025-12-27,2025-12-28,A1,ExtraGuest,,255,,
2025-12-25,TWDD,WEL3,2025-12-27,2025-12-28,C1,OneGuest,,138,,
2025-12-25,TWDD,WEL3,2025-12-27,2025-12-28,C1,TwoGuests,,236,,
2025-12-25,TWDD,WEL3,2025-12-27,2025-12-28,C1,ExtraGuest,,99,,
2025-12-25,TWSP,WEL3,2025-12-27,2025-12-28,A1,OneGuest,,983,,
2025-12-25,TWSP,WEL3,2025-12-27,2025-12-28,A1,TwoGuests,,1100,,
2025-12-25,TWSP,WEL3,2025-12-27,2025-12-28,A1,ExtraGuest,,255,,
2025-12-25,TWSP,WEL3,2025-12-27,2025-12-28,C1,OneGuest,,138,,
2025-12-25,TWSP,WEL3,2025-12-27,2025-12-28,C1,TwoGuests,,236,,
2025-12-25,TWSP,WEL3,2025-12-27,2025-12-28,C1,ExtraGuest,,99,,
2025-12-25,A2KB,WEL3,2025-12-27,2025-12-28,A1,OneGuest,,2240,,
2025-12-25,A2KB,WEL3,2025-12-27,2025-12-28,A1,TwoGuests,,2404,,
2025-12-25,A2KB,WEL3,2025-12-27,2025-12-28,A1,ExtraGuest,,471,,
2025-12-25,A2KB,WEL3,2025-12-27,2025-12-28,C1,OneGuest,,159,,
2025-12-25,A2KB,WEL3,2025-12-27,2025-12-28,C1,TwoGuests,,271,,
2025-12-25,A2KB,WEL3,2025-12-27,2025-12-28,C1,ExtraGuest,,113,,
2025-12-25,A1KB,HB,2025-12-27,2025-12-28,A1,OneGuest,,1389,,
2025-12-25,A1KB,HB,2025-12-27,2025-12-28,A1,TwoGuests,,1477,,
2025-12-25,A1KB,HB,2025-12-27,2025-12-28,A1,ExtraGuest,,414,,
2025-12-25,A1KB,HB,2025-12-27,2025-12-28,C1,OneGuest,,168,,
2025-12-25,A1KB,HB,2025-12-27,2025-12-28,C1,TwoGuests,,241,,
2025-12-25,A1KB,HB,2025-12-27,2025-12-28,C1,ExtraGuest,,139,,
2025-12-25,KCST,HB,2025-12-27,2025-12-28,A1,OneGuest,,1287,,
2025-12-25,KCST,HB,2025-12-27,2025-12-28,A1,TwoGuests,,1375,,
2025-12-25,KCST,HB,2025-12-27,2025-12-28,A1,ExtraGuest,,400,,
